date,stocks,bonds,gold,futures
2007-11-02,-0.0037,0.0042,0.0188,0.0127
2007-11-05,-0.0075,-0.0009,0.0032,-0.0044
2007-11-06,0.0103,-0.0016,0.0156,0.0170
2007-11-07,-0.0126,0.0017,0.0124,0.0039
2007-11-08,-0.0056,0.0030,0.0049,-0.0052
2007-11-09,-0.0141,0.0026,-0.0032,-0.0051
2007-11-12,-0.0137,0.0000,-0.0320,-0.0243
2007-11-13,0.0163,-0.0016,-0.0108,-0.0020
2007-11-14,0.0040,-0.0004,0.0200,0.0116
2007-11-15,-0.0141,0.0060,-0.0336,-0.0033
2007-11-16,-0.0024,0.0007,-0.0003,0.0035
2007-11-19,-0.0160,0.0042,-0.0111,0.0017
2007-11-20,0.0097,0.0009,0.0174,0.0125
2007-11-21,-0.0177,0.0023,0.0091,0.0019
2007-11-23,0.0158,0.0004,0.0327,0.0048
2007-11-26,-0.0085,0.0084,0.0026,0.0032
2007-11-27,0.0054,-0.0048,-0.0149,-0.0120
2007-11-28,0.0196,-0.0038,-0.0169,-0.0054
2007-11-29,0.0059,0.0040,-0.0061,0.0036
2007-11-30,0.0059,-0.0009,-0.0163,-0.0108
2007-12-03,-0.0042,0.0046,0.0074,0.0080
2007-12-04,-0.0068,0.0005,0.0163,0.0091
2007-12-05,0.0107,-0.0009,-0.0048,-0.0053
2007-12-06,0.0088,-0.0046,0.0043,-0.0050
2007-12-07,0.0038,-0.0061,-0.0085,-0.0106
2007-12-10,0.0068,-0.0012,0.0169,0.0005
2007-12-11,-0.0130,0.0084,0.0045,0.0068
2007-12-12,0.0020,-0.0044,0.0022,0.0058
2007-12-13,-0.0132,-0.0043,-0.0180,-0.0082
2007-12-14,-0.0120,-0.0033,-0.0074,-0.0104
2007-12-17,-0.0185,0.0026,0.0019,-0.0027
2007-12-18,0.0026,0.0040,0.0102,0.0021
2007-12-19,-0.0028,0.0024,-0.0024,0.0048
2007-12-20,0.0030,0.0028,-0.0027,0.0013
2007-12-21,0.0153,-0.0069,0.0153,0.0020
2007-12-24,0.0057,-0.0021,0.0016,0.0047
2007-12-26,0.0056,-0.0033,0.0161,0.0049
2007-12-27,-0.0049,0.0040,0.0029,0.0040
2007-12-28,0.0029,0.0053,0.0132,0.0024
2007-12-31,-0.0037,0.0033,-0.0053,-0.0017
2008-01-02,-0.0066,0.0077,0.0264,0.0083
2008-01-03,-0.0011,0.0000,0.0107,-0.0008
2008-01-04,-0.0210,0.0030,-0.0038,-0.0024
2008-01-07,-0.0040,0.0010,-0.0040,-0.0076
2008-01-08,-0.0065,-0.0002,0.0213,0.0085
2008-01-09,0.0019,0.0028,0.0017,-0.0010
2008-01-10,0.0002,-0.0044,0.0135,0.0039
2008-01-11,-0.0091,0.0041,0.0046,0.0069
2008-01-14,0.0095,0.0011,0.0065,0.0068
2008-01-15,-0.0236,0.0040,-0.0008,-0.0017
2008-01-16,-0.0164,-0.0003,-0.0230,-0.0090
2008-01-17,-0.0141,0.0038,-0.0017,0.0009
2008-01-18,-0.0076,0.0002,0.0013,0.0000
2008-01-22,-0.0322,0.0089,0.0095,0.0073
2008-01-23,0.0041,0.0028,-0.0085,0.0021
2008-01-24,0.0307,-0.0109,0.0261,-0.0109
2008-01-25,-0.0007,0.0030,0.0056,-0.0002
2008-01-28,0.0031,0.0004,0.0183,0.0103
2008-01-29,0.0103,-0.0031,-0.0021,-0.0093
2008-01-30,-0.0060,-0.0034,-0.0048,0.0052
2008-01-31,0.0118,0.0048,0.0019,0.0051
2008-02-01,0.0145,0.0028,-0.0156,-0.0016
2008-02-04,-0.0022,-0.0015,-0.0043,0.0015
2008-02-05,-0.0324,0.0036,-0.0209,0.0046
2008-02-06,-0.0074,-0.0010,0.0166,0.0020
2008-02-07,-0.0059,-0.0052,0.0056,0.0028
2008-02-08,-0.0013,0.0036,0.0136,0.0101
2008-02-11,-0.0001,0.0022,0.0050,0.0043
2008-02-12,0.0168,-0.0029,-0.0168,-0.0117
2008-02-13,0.0053,-0.0001,-0.0009,-0.0006
2008-02-14,0.0003,-0.0050,0.0007,0.0038
2008-02-15,-0.0044,0.0015,-0.0051,0.0050
2008-02-19,0.0097,-0.0045,0.0264,0.0080
2008-02-20,-0.0068,-0.0021,0.0087,-0.0006
2008-02-21,0.0030,0.0069,0.0122,0.0012
2008-02-22,0.0011,-0.0003,-0.0014,0.0045
2008-02-25,0.0159,-0.0053,-0.0075,0.0006
2008-02-26,0.0106,0.0019,0.0090,0.0079
2008-02-27,0.0074,0.0010,0.0128,0.0052
2008-02-28,-0.0085,0.0065,0.0068,0.0199
2008-02-29,-0.0200,0.0095,0.0078,0.0046
2008-03-03,-0.0094,0.0004,0.0096,0.0115
2008-03-04,-0.0061,-0.0017,-0.0181,-0.0100
2008-03-05,0.0091,-0.0051,0.0230,0.0066
2008-03-06,-0.0104,0.0034,-0.0115,-0.0012
2008-03-07,-0.0129,0.0030,-0.0029,-0.0001
2008-03-10,-0.0145,0.0051,-0.0023,0.0071
2008-03-11,0.0216,-0.0088,0.0044,-0.0071
2008-03-12,0.0074,0.0064,0.0046,0.0102
2008-03-13,-0.0016,-0.0013,0.0136,0.0113
2008-03-14,-0.0144,0.0074,0.0056,0.0021
2008-03-17,-0.0208,0.0051,0.0029,-0.0074
2008-03-18,0.0334,-0.0067,0.0017,-0.0042
2008-03-19,-0.0168,0.0046,-0.0586,-0.0185
2008-03-20,0.0029,0.0015,-0.0267,-0.0161
2008-03-24,0.0090,-0.0102,-0.0011,-0.0037
2008-03-25,0.0222,0.0008,0.0179,-0.0001
2008-03-26,-0.0003,0.0003,0.0155,0.0128
2008-03-27,-0.0020,-0.0018,-0.0002,0.0010
2008-03-28,-0.0055,0.0024,-0.0183,-0.0041
2008-03-31,0.0013,0.0023,-0.0159,-0.0029
2008-04-01,0.0212,-0.0063,-0.0365,-0.0200
2008-04-02,0.0093,-0.0024,0.0140,0.0034
2008-04-03,0.0029,-0.0005,0.0105,-0.0011
2008-04-04,0.0048,0.0054,0.0040,0.0071
2008-04-07,0.0040,-0.0039,0.0150,0.0017
2008-04-08,-0.0077,0.0003,-0.0095,0.0010
2008-04-09,-0.0065,0.0053,0.0213,0.0132
2008-04-10,0.0021,-0.0030,-0.0060,-0.0012
2008-04-11,-0.0123,0.0032,-0.0051,0.0021
2008-04-14,-0.0070,-0.0011,0.0020,0.0023
2008-04-15,0.0040,-0.0036,0.0036,-0.0002
2008-04-16,0.0240,-0.0065,0.0175,-0.0007
2008-04-17,-0.0021,-0.0025,-0.0057,-0.0051
2008-04-18,0.0112,-0.0014,-0.0293,-0.0055
2008-04-21,0.0055,0.0020,0.0027,0.0016
2008-04-22,-0.0062,-0.0006,0.0083,0.0073
2008-04-23,0.0010,-0.0003,-0.0175,-0.0014
2008-04-24,-0.0023,-0.0054,-0.0215,-0.0122
2008-04-25,0.0094,-0.0019,0.0004,-0.0044
2008-04-28,0.0025,0.0021,0.0066,0.0022
2008-04-29,-0.0053,0.0008,-0.0208,-0.0083
2008-04-30,-0.0005,0.0031,-0.0133,0.0014
2008-05-01,0.0047,-0.0001,-0.0164,-0.0098
2008-05-02,0.0097,-0.0045,0.0084,0.0062
2008-05-05,-0.0002,0.0005,0.0189,0.0082
2008-05-06,0.0050,-0.0017,0.0042,0.0033
2008-05-07,-0.0089,0.0017,-0.0074,-0.0007
2008-05-08,0.0029,0.0042,0.0125,0.0005
2008-05-09,-0.0086,0.0018,0.0043,0.0054
2008-05-12,0.0086,-0.0004,-0.0009,0.0011
2008-05-13,-0.0001,-0.0072,-0.0171,-0.0003
2008-05-14,0.0033,-0.0020,-0.0035,-0.0039
2008-05-15,0.0097,0.0045,0.0153,0.0019
2008-05-16,0.0068,-0.0002,0.0227,0.0070
2008-05-19,0.0038,0.0013,0.0069,-0.0016
2008-05-20,-0.0080,0.0034,0.0159,0.0071
2008-05-21,-0.0096,-0.0025,0.0094,0.0092
2008-05-22,0.0012,-0.0053,-0.0109,-0.0039
2008-05-23,-0.0108,0.0045,0.0083,0.0054
2008-05-27,-0.0027,-0.0043,-0.0189,-0.0054
2008-05-28,0.0016,-0.0043,-0.0085,0.0010
2008-05-29,0.0036,-0.0032,-0.0257,-0.0049
2008-05-30,0.0037,0.0022,0.0111,-0.0004
2008-06-02,-0.0063,0.0043,0.0063,0.0023
2008-06-03,-0.0044,0.0042,-0.0128,-0.0004
2008-06-04,-0.0027,-0.0020,-0.0019,-0.0022
2008-06-05,0.0094,-0.0037,-0.0093,0.0137
2008-06-06,-0.0146,0.0045,0.0269,0.0151
2008-06-09,-0.0050,-0.0047,-0.0009,-0.0017
2008-06-10,-0.0134,-0.0061,-0.0299,-0.0061
2008-06-11,-0.0107,0.0019,0.0135,0.0094
2008-06-12,-0.0040,-0.0067,-0.0123,-0.0020
2008-06-13,0.0087,-0.0024,0.0013,0.0016
2008-06-16,0.0053,0.0012,0.0153,0.0026
2008-06-17,0.0008,0.0016,0.0007,-0.0017
2008-06-18,-0.0081,0.0039,0.0075,0.0045
2008-06-19,-0.0045,-0.0027,0.0120,0.0001
2008-06-20,-0.0136,0.0040,-0.0005,0.0048
2008-06-23,-0.0041,-0.0016,-0.0181,-0.0023
2008-06-24,-0.0023,0.0038,0.0050,0.0021
2008-06-25,0.0053,0.0000,-0.0104,-0.0013
2008-06-26,-0.0174,0.0053,0.0372,0.0092
2008-06-27,-0.0041,0.0022,0.0178,0.0030
2008-06-30,0.0033,0.0008,-0.0031,0.0022
2008-07-01,-0.0067,-0.0003,0.0175,0.0062
2008-07-02,-0.0123,0.0023,0.0022,0.0111
2008-07-03,-0.0019,0.0001,-0.0136,-0.0076
2008-07-07,-0.0057,0.0027,-0.0049,-0.0124
2008-07-08,0.0008,0.0022,-0.0059,-0.0087
2008-07-09,-0.0030,0.0022,0.0058,0.0017
2008-07-10,-0.0013,0.0006,0.0145,0.0104
2008-07-11,-0.0106,-0.0072,0.0199,0.0095
2008-07-14,-0.0028,0.0042,0.0137,0.0023
2008-07-15,-0.0132,0.0021,0.0050,-0.0011
2008-07-16,0.0103,-0.0041,-0.0162,-0.0100
2008-07-17,0.0168,-0.0052,0.0084,-0.0161
2008-07-18,0.0019,-0.0021,-0.0129,-0.0045
2008-07-21,0.0049,0.0006,0.0061,0.0015
2008-07-22,0.0062,-0.0017,-0.0158,-0.0103
2008-07-23,0.0057,-0.0029,-0.0269,-0.0177
2008-07-24,-0.0153,0.0072,-0.0006,0.0003
2008-07-25,-0.0026,-0.0043,0.0050,0.0011
2008-07-28,-0.0109,0.0055,0.0011,0.0064
2008-07-29,0.0056,-0.0012,-0.0121,-0.0070
2008-07-30,0.0161,-0.0003,-0.0152,-0.0050
2008-07-31,-0.0059,0.0039,0.0115,-0.0008
2008-08-01,-0.0107,0.0017,-0.0056,0.0021
2008-08-04,-0.0098,-0.0008,-0.0103,-0.0017
2008-08-05,0.0165,-0.0013,-0.0240,-0.0164
2008-08-06,0.0067,-0.0020,-0.0035,-0.0069
2008-08-07,-0.0124,0.0069,-0.0057,0.0019
2008-08-08,0.0042,-0.0011,-0.0149,-0.0125
2008-08-11,0.0088,-0.0025,-0.0421,-0.0080
2008-08-12,-0.0092,0.0047,-0.0165,0.0019
2008-08-13,-0.0111,-0.0017,0.0208,0.0035
2008-08-14,0.0042,0.0029,-0.0204,0.0016
2008-08-15,-0.0031,0.0021,-0.0274,-0.0002
2008-08-18,-0.0056,0.0023,0.0173,0.0032
2008-08-19,-0.0156,-0.0007,0.0138,0.0046
2008-08-20,0.0065,0.0024,-0.0006,0.0012
2008-08-21,0.0039,-0.0021,0.0279,-0.0011
2008-08-22,0.0075,-0.0017,-0.0065,-0.0032
2008-08-25,-0.0100,0.0043,-0.0092,0.0023
2008-08-26,-0.0017,0.0000,0.0030,0.0029
2008-08-27,0.0066,0.0011,0.0072,0.0021
2008-08-28,0.0127,-0.0011,0.0039,-0.0041
2008-08-29,-0.0018,-0.0009,-0.0024,-0.0023
2008-09-02,-0.0120,0.0043,-0.0294,0.0060
2008-09-03,-0.0075,0.0024,-0.0028,0.0017
2008-09-04,-0.0274,0.0025,-0.0061,0.0062
2008-09-05,-0.0101,-0.0011,-0.0005,0.0081
2008-09-08,0.0225,-0.0005,-0.0002,-0.0080
2008-09-09,-0.0252,0.0039,-0.0130,0.0064
2008-09-10,-0.0004,-0.0018,-0.0372,0.0027
2008-09-11,-0.0008,0.0013,-0.0222,0.0027
2008-09-12,0.0159,-0.0049,0.0255,-0.0168
2008-09-15,-0.0360,0.0149,0.0296,0.0222
2008-09-16,-0.0071,-0.0013,-0.0082,0.0044
2008-09-17,-0.0298,0.0055,0.0897,-0.0065
2008-09-18,0.0214,-0.0007,0.0547,-0.0006
2008-09-19,0.0573,-0.0191,-0.0360,-0.0298
2008-09-22,-0.0166,-0.0023,0.0513,-0.0121
2008-09-23,-0.0120,-0.0001,-0.0195,0.0035
2008-09-24,-0.0045,0.0047,0.0043,0.0020
2008-09-25,0.0146,-0.0047,-0.0145,-0.0027
2008-09-26,-0.0085,0.0027,0.0074,0.0042
2008-09-29,-0.0694,0.0127,0.0068,0.0196
2008-09-30,0.0163,-0.0118,-0.0152,-0.0022
2008-10-01,0.0016,0.0046,0.0074,0.0012
2008-10-02,-0.0361,0.0068,-0.0484,0.0139
2008-10-03,-0.0024,0.0004,-0.0131,-0.0003
2008-10-06,-0.0577,0.0124,0.0397,0.0320
2008-10-07,-0.0310,-0.0044,0.0183,-0.0028
2008-10-08,-0.0344,-0.0100,0.0278,0.0057
2008-10-09,-0.0455,-0.0061,-0.0221,-0.0034
2008-10-10,-0.0497,0.0010,-0.0310,0.0146
2008-10-13,0.0952,0.0000,-0.0192,-0.0147
2008-10-14,0.0256,-0.0078,-0.0036,-0.0050
2008-10-15,-0.0706,0.0011,-0.0006,0.0120
2008-10-16,-0.0139,0.0025,-0.0411,0.0072
2008-10-17,0.0146,-0.0021,-0.0209,-0.0039
2008-10-20,0.0408,0.0017,0.0029,-0.0007
2008-10-21,-0.0177,0.0083,-0.0278,0.0061
2008-10-22,-0.0640,0.0033,-0.0427,0.0144
2008-10-23,0.0010,0.0044,-0.0279,0.0028
2008-10-24,-0.0429,-0.0058,0.0219,0.0093
2008-10-27,-0.0431,-0.0011,0.0174,0.0008
2008-10-28,0.0697,-0.0036,-0.0032,-0.0059
2008-10-29,0.0361,-0.0020,0.0183,-0.0119
2008-10-30,0.0302,-0.0023,-0.0205,0.0002
2008-10-31,0.0054,-0.0019,-0.0274,0.0002
2008-11-03,0.0045,0.0043,0.0120,0.0014
2008-11-04,0.0480,0.0068,0.0420,-0.0079
2008-11-05,-0.0241,0.0030,-0.0197,0.0050
2008-11-06,-0.0588,0.0001,-0.0137,0.0115
2008-11-07,0.0155,-0.0029,0.0027,-0.0002
2008-11-10,0.0016,0.0032,0.0168,-0.0012
2008-11-11,-0.0366,0.0000,-0.0185,0.0074
2008-11-12,-0.0396,0.0047,-0.0199,0.0071
2008-11-13,0.0276,-0.0029,-0.0188,-0.0015
2008-11-14,-0.0160,0.0035,0.0537,-0.0024
2008-11-17,-0.0234,0.0027,-0.0009,0.0035
2008-11-18,0.0032,0.0057,-0.0134,0.0027
2008-11-19,-0.0461,0.0061,0.0040,0.0028
2008-11-20,-0.0608,0.0106,0.0175,0.0101
2008-11-21,0.0303,-0.0013,0.0574,-0.0006
2008-11-24,0.0687,-0.0072,0.0353,-0.0117
2008-11-25,0.0165,0.0090,0.0001,0.0016
2008-11-26,0.0160,0.0032,-0.0112,0.0006
2008-11-28,0.0183,0.0035,0.0095,0.0007
2008-12-01,-0.0701,0.0115,-0.0515,0.0116
2008-12-02,0.0198,0.0017,0.0084,0.0038
2008-12-03,0.0161,0.0017,-0.0163,0.0027
2008-12-04,-0.0181,0.0049,-0.0065,0.0031
2008-12-05,0.0045,-0.0053,-0.0174,0.0033
2008-12-08,0.0549,-0.0023,0.0227,-0.0092
2008-12-09,-0.0081,0.0044,0.0064,0.0021
2008-12-10,0.0129,-0.0009,0.0447,-0.0021
2008-12-11,-0.0075,0.0029,0.0220,-0.0014
2008-12-12,-0.0077,0.0017,-0.0074,0.0018
2008-12-15,0.0067,0.0029,0.0195,0.0004
2008-12-16,0.0290,0.0081,0.0074,0.0011
2008-12-17,0.0121,0.0058,0.0306,0.0022
2008-12-18,-0.0093,0.0059,-0.0091,0.0026
2008-12-19,-0.0136,-0.0029,-0.0270,0.0010
2008-12-22,-0.0156,-0.0015,0.0117,0.0004
2008-12-23,-0.0048,-0.0008,-0.0107,0.0010
2008-12-24,-0.0002,-0.0014,0.0118,0.0002
2008-12-26,0.0063,0.0023,0.0274,0.0007
2008-12-29,0.0087,0.0016,0.0047,0.0018
2008-12-30,0.0166,0.0008,-0.0060,-0.0003
2008-12-31,0.0047,-0.0075,0.0164,-0.0048
2009-01-02,0.0281,-0.0086,-0.0054,-0.0088
2009-01-05,-0.0007,-0.0034,-0.0247,-0.0077
2009-01-06,0.0047,-0.0009,0.0096,-0.0084
2009-01-07,-0.0104,0.0009,-0.0281,0.0044
2009-01-08,-0.0011,0.0020,0.0152,0.0064
2009-01-09,-0.0170,0.0015,0.0006,0.0026
2009-01-12,-0.0217,0.0048,-0.0398,0.0094
2009-01-13,-0.0146,-0.0004,-0.0003,0.0030
2009-01-14,-0.0305,0.0047,-0.0146,0.0047
2009-01-15,-0.0103,0.0002,-0.0015,-0.0005
2009-01-16,0.0146,-0.0039,0.0403,-0.0039
2009-01-20,-0.0499,-0.0017,0.0181,0.0088
2009-01-21,0.0193,-0.0095,-0.0060,-0.0018
2009-01-22,-0.0095,-0.0028,0.0103,-0.0020
2009-01-23,-0.0061,-0.0022,0.0432,-0.0025
2009-01-26,0.0201,-0.0015,0.0145,-0.0077
2009-01-27,0.0149,0.0059,-0.0102,0.0023
2009-01-28,0.0287,-0.0070,-0.0126,-0.0052
2009-01-29,-0.0238,-0.0063,0.0185,0.0022
2009-01-30,-0.0223,-0.0012,0.0242,0.0022
2009-02-02,-0.0117,0.0065,-0.0228,0.0038
2009-02-03,0.0180,-0.0060,-0.0162,-0.0057
2009-02-04,0.0055,-0.0025,0.0109,-0.0037
2009-02-05,0.0059,0.0014,0.0133,-0.0033
2009-02-06,0.0210,-0.0032,0.0001,-0.0087
2009-02-09,0.0071,-0.0014,-0.0235,-0.0035
2009-02-10,-0.0348,0.0091,0.0240,0.0122
2009-02-11,-0.0014,0.0026,0.0332,0.0065
2009-02-12,-0.0086,0.0020,0.0050,0.0065
2009-02-13,-0.0008,-0.0086,-0.0074,-0.0051
2009-02-17,-0.0481,0.0103,0.0269,0.0148
2009-02-18,-0.0063,-0.0040,0.0111,-0.0007
2009-02-19,-0.0013,-0.0062,-0.0017,-0.0073
2009-02-20,-0.0219,0.0045,0.0263,0.0070
2009-02-23,-0.0200,0.0000,-0.0072,-0.0002
2009-02-24,0.0139,-0.0008,-0.0256,-0.0043
2009-02-25,-0.0050,-0.0064,-0.0034,-0.0016
2009-02-26,0.0000,-0.0011,-0.0244,-0.0079
2009-02-27,-0.0167,-0.0011,-0.0001,0.0046
2009-03-02,-0.0493,0.0065,-0.0026,0.0166
2009-03-03,-0.0119,-0.0017,-0.0281,-0.0008
2009-03-04,0.0244,-0.0031,-0.0075,-0.0131
2009-03-05,-0.0303,0.0093,0.0233,0.0116
2009-03-06,-0.0041,-0.0009,0.0161,0.0027
2009-03-09,-0.0127,-0.0032,-0.0262,0.0008
2009-03-10,0.0532,-0.0047,-0.0241,-0.0117
2009-03-11,0.0082,0.0030,0.0166,-0.0014
2009-03-12,0.0200,0.0019,0.0146,-0.0055
2009-03-13,0.0146,0.0005,0.0067,-0.0053
2009-03-16,0.0118,-0.0029,-0.0087,-0.0087
2009-03-17,0.0175,-0.0026,-0.0056,-0.0054
2009-03-18,0.0133,0.0212,-0.0303,0.0012
2009-03-19,0.0181,-0.0023,0.0782,-0.0068
2009-03-20,-0.0164,-0.0009,-0.0026,0.0018
2009-03-23,0.0510,-0.0015,-0.0038,-0.0127
2009-03-24,-0.0073,0.0010,-0.0302,-0.0048
2009-03-25,0.0066,-0.0050,0.0130,-0.0004
2009-03-26,0.0156,0.0030,0.0045,-0.0012
2009-03-27,-0.0199,-0.0005,-0.0179,0.0057
2009-03-30,-0.0388,0.0026,-0.0082,0.0097
2009-03-31,0.0159,0.0021,0.0080,-0.0018
2009-04-01,0.0155,0.0021,0.0029,0.0000
2009-04-02,0.0431,-0.0048,-0.0203,-0.0157
2009-04-03,0.0026,-0.0077,-0.0127,-0.0073
2009-04-06,-0.0074,-0.0014,-0.0273,0.0001
2009-04-07,-0.0183,0.0018,0.0120,0.0027
2009-04-08,0.0034,0.0025,0.0030,0.0003
2009-04-09,0.0310,-0.0038,-0.0029,-0.0019
2009-04-13,0.0059,0.0047,0.0142,0.0019
2009-04-14,-0.0052,0.0025,-0.0042,-0.0014
2009-04-15,0.0019,0.0009,0.0017,0.0003
2009-04-16,0.0141,-0.0034,-0.0153,-0.0011
2009-04-17,0.0065,-0.0052,-0.0135,-0.0046
2009-04-20,-0.0364,0.0049,0.0226,0.0061
2009-04-21,0.0086,-0.0029,-0.0054,-0.0005
2009-04-22,0.0015,-0.0032,0.0111,-0.0036
2009-04-23,0.0080,0.0018,0.0158,-0.0016
2009-04-24,0.0213,-0.0031,0.0083,-0.0011
2009-04-27,-0.0066,0.0040,-0.0065,0.0037
2009-04-28,-0.0115,-0.0043,-0.0161,-0.0012
2009-04-29,0.0232,-0.0033,0.0077,0.0000
2009-04-30,0.0081,-0.0005,-0.0103,0.0003
2009-05-01,0.0036,-0.0015,-0.0034,-0.0040
2009-05-04,0.0288,0.0008,0.0158,-0.0031
2009-05-05,0.0012,-0.0001,0.0023,0.0006
2009-05-06,0.0137,0.0001,0.0074,-0.0016
2009-05-07,-0.0006,-0.0057,0.0049,-0.0042
2009-05-08,0.0211,0.0001,-0.0007,-0.0007
2009-05-11,-0.0103,0.0056,-0.0015,-0.0017
2009-05-12,-0.0017,0.0007,0.0114,-0.0023
2009-05-13,-0.0228,0.0032,0.0022,0.0008
2009-05-14,0.0014,0.0004,0.0026,0.0019
2009-05-15,-0.0001,-0.0009,0.0030,-0.0019
2009-05-18,0.0172,-0.0042,-0.0103,0.0053
2009-05-19,0.0124,-0.0010,0.0054,0.0032
2009-05-20,0.0065,0.0029,0.0115,0.0002
2009-05-21,-0.0165,-0.0061,0.0145,0.0007
2009-05-22,0.0040,-0.0037,0.0081,0.0025
2009-05-26,0.0181,-0.0022,-0.0056,0.0011
2009-05-27,-0.0062,-0.0071,0.0001,0.0030
2009-05-28,0.0030,0.0006,0.0084,-0.0012
2009-05-29,0.0158,0.0081,0.0178,0.0073
2009-06-01,0.0253,-0.0101,-0.0003,0.0060
2009-06-02,0.0057,0.0026,0.0045,0.0041
2009-06-03,-0.0167,0.0035,-0.0191,-0.0115
2009-06-04,0.0032,-0.0066,0.0173,0.0022
2009-06-05,-0.0038,-0.0097,-0.0200,-0.0114
2009-06-08,-0.0071,-0.0015,-0.0105,-0.0086
2009-06-09,0.0077,0.0023,0.0023,0.0072
2009-06-10,0.0050,-0.0034,0.0000,0.0039
2009-06-11,0.0096,0.0034,0.0077,0.0055
2009-06-12,-0.0025,0.0031,-0.0221,-0.0068
2009-06-15,-0.0260,0.0037,-0.0140,-0.0172
2009-06-16,-0.0087,0.0019,0.0051,-0.0025
2009-06-17,-0.0078,0.0017,0.0041,-0.0020
2009-06-18,0.0064,-0.0082,-0.0015,0.0040
2009-06-19,0.0066,0.0026,0.0017,-0.0010
2009-06-22,-0.0264,0.0052,-0.0162,-0.0125
2009-06-23,-0.0009,0.0022,0.0036,0.0031
2009-06-24,0.0137,-0.0020,0.0109,0.0027
2009-06-25,0.0069,0.0063,0.0055,0.0037
2009-06-26,0.0066,0.0019,0.0016,-0.0004
2009-06-29,0.0073,0.0004,-0.0003,0.0022
2009-06-30,-0.0069,-0.0010,-0.0141,-0.0019
2009-07-01,0.0093,0.0002,0.0150,0.0028
2009-07-02,-0.0258,0.0032,-0.0109,-0.0034
2009-07-06,-0.0072,0.0005,-0.0072,-0.0027
2009-07-07,-0.0117,0.0017,0.0052,-0.0039
2009-07-08,-0.0092,0.0073,-0.0213,-0.0040
2009-07-09,0.0060,-0.0058,0.0076,0.0011
2009-07-10,-0.0056,0.0052,-0.0040,-0.0005
2009-07-13,0.0146,-0.0017,0.0110,-0.0017
2009-07-14,0.0117,-0.0044,0.0002,-0.0031
2009-07-15,0.0281,-0.0071,0.0180,0.0017
2009-07-16,0.0086,0.0021,-0.0042,-0.0013
2009-07-17,0.0020,-0.0037,0.0022,-0.0012
2009-07-20,0.0134,0.0037,0.0120,0.0036
2009-07-21,0.0092,0.0048,-0.0021,0.0023
2009-07-22,0.0006,-0.0037,0.0067,0.0018
2009-07-23,0.0194,-0.0071,0.0017,-0.0008
2009-07-24,0.0027,0.0019,-0.0018,0.0015
2009-07-27,0.0046,-0.0018,0.0004,0.0011
2009-07-28,-0.0039,0.0004,-0.0153,0.0003
2009-07-29,-0.0045,0.0001,-0.0127,-0.0061
2009-07-30,0.0151,0.0012,0.0082,0.0084
2009-07-31,0.0057,0.0071,0.0198,0.0065
2009-08-03,0.0200,-0.0062,0.0031,0.0048
2009-08-04,0.0011,-0.0015,0.0114,-0.0001
2009-08-05,-0.0045,-0.0033,-0.0035,0.0006
2009-08-06,-0.0022,0.0015,-0.0035,-0.0013
2009-08-07,0.0038,-0.0051,-0.0035,0.0031
2009-08-10,-0.0029,0.0046,-0.0131,-0.0007
2009-08-11,-0.0101,0.0030,0.0008,-0.0063
2009-08-12,0.0091,-0.0002,0.0052,0.0081
2009-08-13,0.0118,0.0051,0.0042,0.0073
2009-08-14,-0.0066,0.0020,-0.0081,-0.0138
2009-08-17,-0.0278,0.0036,-0.0136,-0.0180
2009-08-18,0.0105,-0.0017,0.0036,0.0071
2009-08-19,0.0056,0.0030,0.0060,0.0047
2009-08-20,0.0119,0.0011,-0.0033,0.0051
2009-08-21,0.0165,-0.0061,0.0138,0.0092
2009-08-24,0.0067,0.0036,-0.0115,0.0056
2009-08-25,0.0027,0.0019,0.0024,-0.0008
2009-08-26,-0.0036,0.0010,-0.0002,-0.0044
2009-08-27,-0.0007,-0.0009,0.0016,0.0029
2009-08-28,0.0078,0.0008,0.0122,0.0080
2009-08-31,-0.0077,0.0028,-0.0055,-0.0050
2009-09-01,-0.0174,0.0017,0.0032,-0.0119
2009-09-02,-0.0070,0.0037,0.0230,0.0037
2009-09-03,0.0051,-0.0014,0.0196,0.0051
2009-09-04,0.0105,-0.0049,-0.0010,0.0041
2009-09-08,0.0217,-0.0008,0.0031,0.0102
2009-09-09,0.0071,-0.0004,-0.0027,-0.0006
2009-09-10,0.0077,0.0065,-0.0003,0.0032
2009-09-11,0.0041,-0.0001,0.0096,0.0055
2009-09-14,-0.0008,-0.0024,-0.0052,-0.0068
2009-09-15,0.0014,-0.0021,0.0052,0.0001
2009-09-16,0.0165,-0.0014,0.0138,0.0098
2009-09-17,0.0035,0.0037,-0.0066,0.0010
2009-09-18,-0.0025,-0.0036,-0.0031,-0.0073
2009-09-21,-0.0074,-0.0001,-0.0054,-0.0047
2009-09-22,0.0111,0.0017,0.0106,0.0114
2009-09-23,-0.0048,0.0023,-0.0011,-0.0023
2009-09-24,-0.0131,0.0014,-0.0153,-0.0122
2009-09-25,-0.0061,0.0017,-0.0073,0.0026
2009-09-28,0.0110,0.0019,0.0025,0.0056
2009-09-29,-0.0018,0.0004,0.0003,-0.0010
2009-09-30,0.0013,0.0001,0.0150,0.0070
2009-10-01,-0.0221,0.0055,-0.0085,-0.0095
2009-10-02,-0.0119,-0.0013,0.0036,-0.0051
2009-10-05,0.0097,-0.0001,0.0135,0.0136
